1648227648500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227649000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227649500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227650500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227651000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227651500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227652000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227652500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227653000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227653500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227654000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227654500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227655000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227655500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227656500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227657000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227657500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227658000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227658500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227659000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227659500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227660000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227660500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227661000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227661500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227662000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227662500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227663000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227663500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227664000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227664500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227665000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227665500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227666000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227666500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227667000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227667500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227668000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227668500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227669000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227669500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227670000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227670500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227671000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227671500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227672000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227672500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227673000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227673500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227674000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227674500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227675500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227676000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227676500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227677000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227677500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227678000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227678500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227679000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227679500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227680500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227681000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227681500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227682000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227682500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227683000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227683500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227684000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227684500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227685500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227686000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227686500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227687000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227688000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227688500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227689000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227689500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227690500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227691000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227691500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227692000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227692500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227693000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227693500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227694500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227695000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227695500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227696000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227696500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648227697000,,,,,,,,,,,77.03977711995442,,,,,,75.42645381047176,,79.70941162109375,,,,76.3292465209961,,,,77.87675614790483,,,77.62546820389598,,80.27974398173983,,,76.43790868123372,79.75538482666016,75.99289279513889,,76.66130659315321,,,,76.77732340494792,,,,,
1648227697500,76.37732533046177,77.4715120909644,76.12235361735026,78.33649462745304,,78.33144138881138,78.98704290390015,78.78808955142372,78.43521227155414,75.81525714580829,76.73007604942559,,77.23050212860107,76.75039218022273,81.55562864428889,74.82034508535796,75.20671491622925,75.8427136739095,79.49965974819735,76.20101367581275,73.6920153658155,75.48420245830829,76.20598905575201,73.04374694824219,,,77.75835716199575,75.20049664446415,76.73278667080787,77.39571462187376,77.37498747996794,80.15645622625584,80.4428943596264,75.93299957801555,76.40141083688447,79.56955059663748,75.97585027922624,76.57985214688885,76.30517094772054,74.51959498398969,75.87440872192383,78.26179874304569,76.49816918523057,76.90435797168362,77.1637450531646,75.73143225005178,76.05354655872692,
1648227698000,76.50382000886941,77.56972300855419,76.19496621295905,78.42637078973311,77.38269660586403,78.54544305497674,78.96825879174958,78.82966652156422,78.45382771492004,75.81490707397461,76.84585749952099,78.69431938844569,77.4037341479189,76.90007014183482,81.73259325027466,74.8745656556721,75.24753995484943,75.85288084977827,79.59874793374614,76.20220335030261,73.79211700629003,75.49460280237119,76.21510251768076,72.97821875038387,75.37195374415471,76.48444007721957,77.84954800395846,75.21820760217513,76.8500858522811,77.46988380480113,77.45606188230877,80.24363077422719,80.47486985095439,75.96787880040422,76.43519814231179,79.68786447259444,76.01205594980033,76.67978388146508,76.32507681544823,74.6690147496477,76.0982927193671,78.38437700875198,76.54571965845619,77.00618395805358,77.27014403130597,75.7565965773184,75.86995381154831,80.78584269205729
1648227698500,76.45779853531077,77.44735501847177,76.17594544992507,78.29504273812982,77.30265947257948,78.5421149775667,78.8980269705414,78.74557845397565,78.35802521705628,75.7849708267405,76.74251590197599,78.64329813703706,77.32369279565278,76.78986899460418,81.6256054706455,74.80113485795033,75.32178627690182,75.80460965101886,79.50452442533651,76.11905935333996,73.56542105044959,75.49392609596252,76.21228012765289,72.94012325624877,75.19256644248962,76.37456459669197,77.84252185941492,75.11804455111486,76.71628073197377,77.26039611236959,77.39004260678834,80.19417419433594,80.39253634941286,75.84420679177448,76.41610891607743,79.58200461909456,75.84510817801117,76.63001053242743,76.36475100183183,74.55597225116317,75.9622409095062,78.32057019859363,76.39590663909912,76.88341053829917,77.19568358795553,75.64183282548456,75.85961961450043,80.75148609016514
1648227699000,76.50825994719499,77.58364274230185,76.18460319615617,78.38596494638236,77.37843844256824,78.56227700921553,79.07550995259345,78.81895466092267,78.42690161210072,75.95126484936068,76.78977328126535,78.72924761228924,77.3236282251443,76.85117033940212,81.70123691558838,74.9691768597953,75.36181066006044,75.94523475743547,79.58669081766894,76.1684664502556,73.75509010990963,75.55796398694002,76.24547931646845,73.07149077980381,75.23726186752319,76.44391429273388,77.86480314412694,75.19822908179161,76.79422166075888,77.44966203240072,77.50641487218157,80.26750288009643,80.44983813514007,75.936571386796,76.50410588582356,79.62489615276361,75.95059609714943,76.61086939558199,76.34653837361913,74.74123638491088,75.99554223370698,78.30173864243906,76.54757861024845,77.030888443473,77.27595633047598,75.80354912673371,76.02165666411194,80.7930685638622
1648227699500,76.48162923885297,77.4807762769783,76.10481319072083,78.33384456756009,77.35162648068199,78.53291505461286,78.96023989327347,78.71490637863738,78.41001998998557,75.80963581013229,76.70647831204572,78.67965654506804,77.39193093022213,76.88138198852539,81.60303978919983,74.74961437756502,75.25449989415422,75.85760560820374,79.50885912738269,76.13966856002807,73.77083048243432,75.56555098521558,76.22778938390032,73.04690276520162,75.34332606477558,76.38734364509583,77.71520525854339,75.1309519106625,76.79685785800596,77.35050719823593,77.47235262925457,80.15106755606136,80.37944466058462,75.86054678808284,76.38448222679428,79.57789722877213,75.9441044315411,76.56629432002201,76.40727311146411,74.62108201618436,75.87546731211657,78.285386870179,76.47512893202882,76.9255917706067,77.20535804322047,75.691985552824,75.84450307469459,80.70139816572082
1648227700000,76.64409787141824,77.60058502581134,76.17619608625581,78.47651580033029,77.52231243157843,78.71097049591647,79.14629001858869,78.8950944731507,78.49900204622293,75.88725850551943,76.90973001156213,78.87057707581339,77.43680674558992,76.98149983594372,81.78357720226975,74.84193434896348,75.40474187503071,75.8749622876131,79.66799008314777,76.26904810210804,73.92553696451309,75.60162790869451,76.28411917686462,73.13632005415623,75.32333426475525,76.54407376463308,77.88891788698592,75.26181267211156,76.87128568445361,77.53846123567811,77.56305432167782,80.29304599169619,80.54921727064179,76.09134213336102,76.58425980094094,79.70697624060759,75.94851699242226,76.78485736007211,76.45433778400663,74.74244211897066,76.05657450358073,78.50270230257058,76.556703391982,76.97617557380772,77.34411034217247,75.90034062087915,76.05678229995921,80.83543590375572
1648227700500,80.4947381804261,81.33569808006287,79.72467136982851,82.15146843292429,81.48713947991905,82.26348886489868,82.86258765111995,82.87751486916213,82.48065967094607,79.30673428901336,80.44404187614535,82.73520018179205,81.1804845530516,80.89243756064886,86.13050084144065,78.5030706381496,79.05770687940644,79.76394526163737,84.1981808143326,79.92754261040248,77.58286046981812,79.3277885340437,80.1699353471587,76.71074343331253,78.78625559806824,80.08503988312512,81.39016511705186,78.71521641295634,80.80095949598179,81.31098277098054,81.07092534759899,84.32373302767736,84.12336799076625,79.68028331708304,80.10940849256215,84.17855534553527,79.55439125737057,80.73768901239875,80.11613741346225,78.59996829455412,79.41857223036867,82.31778977792474,80.30486027498424,80.81126157543328,81.17443235360892,79.91826697240901,79.48681363634243,85.15279523632195
1648227701000,86.03081599368325,87.77148576652479,86.43495446930892,88.7647759159909,87.6237462683569,88.8701133485053,89.61521969565862,89.20168129501829,88.93989903152368,85.75115429380405,86.69581905292098,88.80334023584294,87.64312841330364,86.72680823410613,94.35388641357422,84.718917267232,85.83374757220031,85.76992821995216,91.21303543863418,86.0064699137869,83.34132079106227,85.10340254473839,86.07967608488059,82.27066619486749,84.94566959405095,86.55172285248962,87.27492681539283,85.24790523973711,86.51605151717071,86.97108708895169,87.3402154035629,91.43998651504516,91.32094180803358,85.79223034049892,86.97339756473615,91.27064630787844,85.43730945707117,86.48354315455956,86.06926080245006,84.15974109577682,85.47467249520817,88.68917238259617,86.27701198980675,87.16503944879845,87.16389441188377,85.65183460863331,85.57103082936281,91.98809461955783
1648227701500,81.53810667991638,83.08996601346173,81.72770386707934,83.77966332585557,82.95697597287736,84.09871253484413,84.71377477106059,84.35253925323487,84.07577311841747,81.13646731586576,82.22065291404724,84.07962045790273,82.75257187369485,82.158320540902,88.33977360725403,80.27979489692352,81.02715085587411,81.2545571146132,85.88454408283475,81.42604650017674,79.1078055659427,80.68124567187807,81.56322749656967,78.35187438771695,80.5778829574585,81.82881855059274,82.68910390026164,80.41412186041111,82.09226419896255,82.59165273738813,82.8819215508956,86.06450288192086,86.28404466605481,81.43864817558965,82.03639115627456,85.88232863324244,81.26237130466896,82.1042989095052,81.55903663635254,80.02705132206783,81.07666488366624,83.96060509681702,81.66103315353394,82.34648388246947,82.61271835423116,81.20951464191172,81.08517639546454,86.75976393494425
1648227702000,81.48556615129301,82.9611075059423,81.65280544832818,83.80091466782969,82.92909361440924,83.95415981460667,84.58625462370098,84.2439707019661,83.94269369833124,80.93067936927268,82.1118858433977,83.97866672539861,82.85299098340771,82.19218478625334,88.26461735478154,80.22217835052103,80.93861379502695,81.19191866700754,85.73154435246627,81.30209355324692,78.9635448214374,80.7363106449948,81.45897045975211,78.21674577245173,80.46498575210572,81.70887799263001,82.64474837585065,80.37155631736472,81.95974430037134,82.4028157033738,82.89884516877949,85.99767260818008,86.19219076706588,81.39575551038871,82.01254081726074,85.77708295906115,81.27381751188048,82.02475474615517,81.49321900373735,79.95832568784303,80.99749184824938,83.89970244401655,81.62352050223002,82.38612288948875,82.52876484544971,81.18385314941406,81.07375123229208,86.70830264413284
1648227702500,81.58785791397095,83.03963398028024,81.73598256111146,83.76566861710458,82.94155400915992,83.98486182340392,84.68310383730714,84.32513279914856,84.07874926681039,81.13680128181505,82.16894352586964,84.13318749193876,82.80533911747003,82.20320820358565,88.35489616394042,80.17257357247269,80.98576153449292,81.16222222243684,85.8268058390557,81.37999583718306,79.05980787936997,80.78325173240037,81.4173954830894,78.2902808071168,80.5000451045966,81.80233913397639,82.63323643522442,80.36738741839373,82.05393527013175,82.47784475954423,82.89077945925155,86.0623498139558,86.28831326520002,81.41299928264853,82.10672605490383,85.92564632007911,81.33637083029446,82.06930112235153,81.5958723720116,79.93087556090536,81.1112144284132,83.98534162989202,81.65342335584687,82.53162668928316,82.56861438026911,81.19466126639888,80.99386823630032,86.77991946238392
1648227703000,81.54734415947637,83.0378309805182,81.68303090221477,83.77219217034835,82.88657182417576,83.85470283556285,84.54864794653167,84.25458737739227,83.9194472210962,81.16291275024415,82.16876585378587,84.10554197299406,82.81407347865074,82.15427153965213,88.32558938731317,80.20395559634802,80.87071923789738,81.12606232075751,85.80033500239534,81.31286785926348,78.96980103306801,80.6428065694821,81.42386238529997,78.16489308997046,80.49182080922637,81.67396766134777,82.63040629519692,80.37163390182867,82.11391197820627,82.4471008207169,82.83879329273536,85.94241219979746,86.22674846064093,81.30498412892788,81.99514621758611,85.76238581819355,81.24515820156996,82.01718025207519,81.44210057288596,79.87791807546556,81.02332371037181,83.93591404560976,81.58015022748782,82.39794307684748,82.60499668721133,81.10245765010013,80.99825475185732,86.67201170531459
1648227703500,81.61521649360657,82.98425452316863,81.71155773618686,83.74852728541893,82.91341059462829,84.01124707958367,84.69868886695718,84.29823519148917,84.08919906616211,81.13338750525367,82.13838454912293,84.09245768679848,82.87978535778117,82.18003244400025,88.34348993301391,80.22101095658314,81.03767884452388,81.2291907298414,85.81997709454231,81.49225798998873,79.16327826584441,80.82289353856501,81.56208513367851,78.30095769182036,80.57903695408302,81.77989307139654,82.64589935878537,80.32135696885008,82.05429475412429,82.40511317223122,82.84037930452371,86.02231225967407,86.25583611236759,81.38770583913296,82.164398241343,85.88642221764673,81.25393444978738,82.06185951472828,81.6528896595697,80.10220414173754,81.08399340001549,83.93308382034301,81.65463479557393,82.39852756524236,82.65727185599411,81.23121366500854,81.2175589452816,86.87315165845654
1648227704000,81.54939006109657,83.03654100909922,81.69078366261608,83.67417605418079,82.94554800357459,83.97519434323101,84.65506810727327,84.22045714945733,83.8628355302151,81.13108053147418,82.15118977993349,84.0832712905212,82.78593739376792,82.13049714258112,88.28734503325468,80.17593378960332,80.95342631340027,81.12309831343357,85.80691991878462,81.39206521305037,78.87849971916103,80.71402339693866,81.4794315386422,78.28275059154198,80.59733245657675,81.80775907504484,82.71851570998567,80.46591412579572,82.12246924826184,82.47241379943075,82.88303351100487,85.92897142682757,86.23652218309648,81.3095194498698,82.01472070082178,85.74625238382592,81.35158947015265,81.94947298267219,81.40049148655538,79.772888989182,80.9764660625923,83.8449200980271,81.59489703032136,82.58856321130908,82.56121466294775,81.12093919478123,81.04892571364778,86.68177190816627
1648227704500,81.61536369083812,83.0185756441913,81.64481167793274,83.9171783159364,82.93976736968418,83.99598660259127,84.71433092200238,84.3384126663208,84.11625944893315,81.107421875,82.11944392942033,84.09871822333186,82.88595614433288,82.1120090124742,88.3133506303952,80.30176482965916,80.99628559547135,81.11690936511076,85.81302714797685,81.41268630700608,79.15821944610983,80.77825136004753,81.58264078584108,78.29163053500578,80.74346131916288,81.8789423942566,82.65028448524716,80.33958072426879,82.08115697970057,82.2896775837186,82.95124783093416,85.94648581558133,86.26036242372501,81.49592099523848,82.08766471814809,85.7959156156336,81.20436926307919,82.0588464796918,81.52454265858393,79.91026560465495,81.03224317038932,83.9279515713076,81.65260912024456,82.48294705564871,82.61142185066319,81.22063307762146,81.17938980875137,86.77884055083652
1648227705000,81.53793612821603,82.99075877515575,81.61684614457424,83.7294065258171,82.96299872398376,83.99834379365173,84.66067778389409,84.30749809217153,83.82542779310694,81.03186535835266,82.10055865517145,84.09330850915063,82.76855589468268,82.13114886013966,88.25344896316528,80.1731690590426,81.01100516319275,81.05239522682047,85.76651449203491,81.41058499388899,78.98564996719361,80.71972123631892,81.49398362261694,78.30039915253845,80.61218709945679,81.72664920638942,82.57851006849756,80.47037061445552,82.10770329889262,82.5329376998221,82.83867525304639,85.8986201763153,86.22014814505548,81.36293001174927,82.03488424759877,85.77434011975174,81.39422338713639,81.90545433572254,81.38326364193323,80.00316053666408,81.03971285936309,83.85019899764151,81.60523060055598,82.37020429780212,82.4788166741905,81.20401025120216,81.06495869310596,86.67698659836871
1648227705500,81.5308247197625,82.99169101355211,81.63139751122432,83.85774787566946,82.96078872680664,83.97466316463063,84.63346659986279,84.32544972161827,84.04510816743102,81.08627319335938,82.24708267405063,84.07929915902,82.88138647499325,82.1831648724634,88.31443719863891,80.20044780227373,80.96670359485555,81.10562481457674,85.78340911865234,81.40012539691807,79.1082676754722,80.76210415438287,81.54508566554588,78.30845777294304,80.50302447548395,81.77857822442205,82.56309552462596,80.34987197687596,82.19525012130258,82.49698460252979,82.9208545926251,86.04418394300673,86.26932446064393,81.4509776151633,82.05110566721022,85.80732635304898,81.34449734687806,82.01331831533697,81.53526539802552,80.0216454559902,81.03345235188802,83.89029841423034,81.67617755202774,82.5033458275131,82.61702445168166,81.20258523233282,81.14737092995945,86.770787637445
1648227706000,81.50942714859104,82.9266268172354,81.7125223859956,83.77537324156943,82.97175844409797,83.98558324020101,84.67214149764821,84.33575115203857,83.82169169300008,81.07182067295291,82.14971527872207,84.04898848533631,82.7273565328346,82.17173632735727,88.28699936866761,80.15623776417858,81.02369498006952,81.24549026009421,85.74137115478516,81.3599880359791,79.01289185338051,80.68856038926523,81.52042681616058,78.34731451070533,80.72825347320943,81.88596174988565,82.66210628461234,80.44888253859531,82.08389335680918,82.46384687484449,82.81793686106235,85.9485629081726,86.21583702227821,81.3431970137584,81.97350675954759,85.83037687097705,81.46812064603249,82.01252559445939,81.49935178936653,80.01738438606262,80.94737318085461,83.8791784914384,81.62573630678142,82.3801805001718,82.45773953611746,81.2025773150366,81.0789125550468,86.76338229179382
1648227706500,81.60973209405095,83.11994335319423,81.69511499404908,83.77209699606594,82.9167391219229,83.9967187443135,84.62210721189871,84.33107266426086,84.03542227745056,81.0923621219659,82.16980212247825,84.06996273994446,82.86596655695693,82.16216820291004,88.38209881782532,80.10405534468357,81.05865181017222,81.28846581374543,85.78955952832654,81.56504138408263,79.08792800423484,80.66477198570779,81.44684869538314,78.27915322707474,80.49802530547719,81.8062006632487,82.6023733270993,80.35896654482241,82.02368504746156,82.51457852537527,82.94344531365161,86.06758193495851,86.25133869810874,81.41257756873023,82.03024445539751,85.8576373577118,81.36249048005111,82.0131821542416,81.61534820743866,80.09676463429521,81.01811082524024,83.95631734336295,81.61425724384948,82.38149041485933,82.548871070334,81.19977387242348,81.05107652688328,86.82512944861304
